code_insee,nom_commune,maire_prenom,maire_nom,date_naissance,age_au_1er_tour_2026,part_65_plus_2021,part_moins_20_2021,strate,mediane_niveau_vie_2021,mediane_strate_niveau_vie,ecart_niveau_vie_vs_strate,categorie_niveau_vie,phrase_niveau_vie,departement,departement_code
59409,Monchecourt,Jeanne,ROMAN,09/04/1956,69.0,16.43,32.54,2000-3499 hab,20250.0,22735.0,-2485.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20250 €, plus faible que la moyenne de la strate (22735 € pour la strate).",Nord,59
59410,Mons-En-Baroeul,Rudy,ELEGEEST,13/03/1959,67.0,15.23,34.33,20 000-49 999 hab,19570.0,19570.0,0.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 19570 €, proche de la moyenne de la strate (19570 € pour la strate).",Nord,59
59411,Mons-En-Pévèle,Sylvain,PEREZ,19/01/1985,41.0,22.81,27.36,2000-3499 hab,28460.0,22735.0,5725.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 28460 €, plus élevé que la moyenne de la strate (22735 € pour la strate).",Nord,59
59412,Montay,Laurence,RIBES-GRUERE,11/07/1959,66.0,25.35,28.12,< 500 hab,19720.0,22370.0,-2650.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19720 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Nord,59
59413,Montigny-En-Cambrésis,Francis,GOURAUD,28/01/1959,67.0,22.1,24.28,500-1999 hab,21320.0,23000.0,-1680.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21320 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59414,Montigny-En-Ostrevent,Salvatore,DE CESARE,09/12/1957,68.0,24.26,29.38,3500-4999 hab,19710.0,21515.0,-1805.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19710 €, plus faible que la moyenne de la strate (21515 € pour la strate).",Nord,59
59415,Montrécourt,Marc,GUILLEZ,27/12/1955,70.0,19.84,34.01,< 500 hab,24200.0,22370.0,1830.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24200 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Nord,59
59416,Morbecque,Jérôme,DARQUES,21/03/1968,57.0,21.56,27.47,2000-3499 hab,23830.0,22735.0,1095.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 23830 €, plus élevé que la moyenne de la strate (22735 € pour la strate).",Nord,59
59418,Mortagne-Du-Nord,Michel,QUIEVY,30/08/1950,75.0,15.92,36.56,500-1999 hab,19330.0,23000.0,-3670.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19330 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59419,Mouchin,Christian,DEVAUX,03/08/1956,69.0,18.83,34.43,500-1999 hab,28110.0,23000.0,5110.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 28110 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59420,Moustier-En-Fagne,Jean-Michel,HANCART,03/05/1958,67.0,23.88,31.34,< 500 hab,,22370.0,,niveau inconnu,Information niveau de vie ou strate manquante.,Nord,59
59421,Mouvaux,Eric,DURAND,11/11/1958,67.0,23.52,31.01,10 000-19 999 hab,29430.0,19710.0,9720.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 29430 €, plus élevé que la moyenne de la strate (19710 € pour la strate).",Nord,59
59422,Naves,Jean-Pierre,DHORME,12/05/1953,72.0,20.19,35.74,500-1999 hab,24380.0,23000.0,1380.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24380 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59423,Neuf-Berquin,Serge,OLIVIER,10/11/1962,63.0,17.38,29.09,500-1999 hab,22950.0,23000.0,-50.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22950 €, proche de la moyenne de la strate (23000 € pour la strate).",Nord,59
59424,Neuf-Mesnil,Daniel,LEFERME,06/06/1948,77.0,14.84,37.34,500-1999 hab,18560.0,23000.0,-4440.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18560 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59425,Neuville-En-Avesnois,François,RONCHIN,22/09/1982,43.0,19.24,22.34,< 500 hab,23800.0,22370.0,1430.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 23800 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Nord,59
59426,Neuville-En-Ferrain,Marie,TONNERRE-DESMET,06/11/1970,55.0,20.94,31.63,10 000-19 999 hab,25120.0,19710.0,5410.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25120 €, plus élevé que la moyenne de la strate (19710 € pour la strate).",Nord,59
59427,La Neuville,Thierry,DEPOORTERE,20/08/1959,66.0,32.44,16.56,500-1999 hab,28610.0,23000.0,5610.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 28610 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59428,Neuville-Saint-Rémy,Christian,DUMONT,25/07/1953,72.0,21.92,31.16,3500-4999 hab,20080.0,21515.0,-1435.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20080 €, plus faible que la moyenne de la strate (21515 € pour la strate).",Nord,59
59429,Neuville-Sur-Escaut,Pascal,JEAN,22/11/1962,63.0,17.67,31.41,2000-3499 hab,19910.0,22735.0,-2825.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19910 €, plus faible que la moyenne de la strate (22735 € pour la strate).",Nord,59
59430,Neuvilly,Ludovic,HAVART,08/05/1977,48.0,18.63,36.35,500-1999 hab,20470.0,23000.0,-2530.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20470 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59431,Nieppe,Marie,SANDRA,28/08/1981,44.0,19.73,33.78,5000-9999 hab,23470.0,20460.0,3010.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 23470 €, plus élevé que la moyenne de la strate (20460 € pour la strate).",Nord,59
59432,Niergnies,Marjorie,GOSSELET-CAMBRAI,30/09/1972,53.0,19.19,27.33,500-1999 hab,25440.0,23000.0,2440.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25440 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59433,Nieurlet,Régis,VERBEKE,05/09/1957,68.0,18.92,30.09,500-1999 hab,20600.0,23000.0,-2400.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20600 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59434,Nivelle,Jacques,DUBOIS,21/06/1948,77.0,19.2,29.39,500-1999 hab,26210.0,23000.0,3210.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26210 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59435,Nomain,Pascal,DELPLANQUE,01/10/1954,71.0,17.64,28.53,2000-3499 hab,27050.0,22735.0,4315.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 27050 €, plus élevé que la moyenne de la strate (22735 € pour la strate).",Nord,59
59436,Noordpeene,Thierry,DEHONDT-BEDAGUE,04/07/1969,56.0,19.04,38.32,500-1999 hab,22780.0,23000.0,-220.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22780 €, proche de la moyenne de la strate (23000 € pour la strate).",Nord,59
59437,Noyelles-Lès-Seclin,Henri,LENFANT,22/01/1954,72.0,30.26,26.83,500-1999 hab,28500.0,23000.0,5500.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 28500 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59438,Noyelles-Sur-Escaut,Valérie,VAILLANT,19/06/1973,52.0,19.43,37.11,500-1999 hab,22240.0,23000.0,-760.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22240 €, proche de la moyenne de la strate (23000 € pour la strate).",Nord,59
59439,Noyelles-Sur-Sambre,Jean-Pierre,MONNIER,11/06/1957,68.0,21.35,22.42,< 500 hab,22270.0,22370.0,-100.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22270 €, proche de la moyenne de la strate (22370 € pour la strate).",Nord,59
59440,Noyelles-Sur-Selle,Daniel,SAUVAGE,15/08/1947,78.0,26.45,29.94,500-1999 hab,21510.0,23000.0,-1490.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21510 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59441,Obies,Jean-Louis,BAUDEZ,08/11/1956,69.0,18.25,28.22,500-1999 hab,24980.0,23000.0,1980.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24980 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59442,Obrechies,Michel,DUVEAUX,03/11/1954,71.0,17.99,34.53,< 500 hab,26620.0,22370.0,4250.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26620 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Nord,59
59443,Ochtezeele,Joël,VERMEULEN,13/12/1962,63.0,14.79,41.1,< 500 hab,24630.0,22370.0,2260.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24630 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Nord,59
59444,Odomez,Joël,GIRONDON,31/08/1946,79.0,16.37,35.77,500-1999 hab,20750.0,23000.0,-2250.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20750 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59445,Ohain,Sylvain,OXOBY,13/04/1983,42.0,21.79,29.4,500-1999 hab,20620.0,23000.0,-2380.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20620 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59446,Oisy,Bruno,LEJEUNE,19/04/1956,69.0,17.78,32.56,500-1999 hab,27020.0,23000.0,4020.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 27020 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59447,Onnaing,Xavier,JOUANIN,03/11/1976,49.0,17.24,34.0,5000-9999 hab,19050.0,20460.0,-1410.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19050 €, plus faible que la moyenne de la strate (20460 € pour la strate).",Nord,59
59448,Oost-Cappel,Stéphanie,PORREYE,07/08/1973,52.0,19.29,31.66,< 500 hab,20510.0,22370.0,-1860.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20510 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Nord,59
59449,Orchies,Ludovic,ROHART,29/06/1970,55.0,16.94,31.08,5000-9999 hab,22160.0,20460.0,1700.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 22160 €, plus élevé que la moyenne de la strate (20460 € pour la strate).",Nord,59
59450,Ors,Jacky,DUMINY,02/06/1947,78.0,21.7,32.55,500-1999 hab,21720.0,23000.0,-1280.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21720 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59451,Orsinval,Valérie,COCHEZ,27/06/1971,54.0,23.3,27.6,500-1999 hab,27470.0,23000.0,4470.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 27470 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59452,Ostricourt,Bruno,RUSINEK,05/06/1964,61.0,15.59,36.63,5000-9999 hab,19000.0,20460.0,-1460.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19000 €, plus faible que la moyenne de la strate (20460 € pour la strate).",Nord,59
59453,Oudezeele,Jean-Luc,DEBERT,30/06/1968,57.0,14.99,38.86,500-1999 hab,23670.0,23000.0,670.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23670 €, proche de la moyenne de la strate (23000 € pour la strate).",Nord,59
59454,Oxelaëre,Stéphane,DIEUSAERT,27/06/1970,55.0,25.2,31.69,500-1999 hab,22760.0,23000.0,-240.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22760 €, proche de la moyenne de la strate (23000 € pour la strate).",Nord,59
59455,Paillencourt,Fabrice,LEFEBVRE,13/01/1971,55.0,14.42,34.62,500-1999 hab,22290.0,23000.0,-710.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22290 €, proche de la moyenne de la strate (23000 € pour la strate).",Nord,59
59456,Pecquencourt,Joël,PIERRACHE,16/01/1949,77.0,17.96,33.54,5000-9999 hab,18230.0,20460.0,-2230.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18230 €, plus faible que la moyenne de la strate (20460 € pour la strate).",Nord,59
59457,Pérenchies,Karim,LOUZANI,12/10/1966,59.0,17.94,35.1,5000-9999 hab,23810.0,20460.0,3350.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 23810 €, plus élevé que la moyenne de la strate (20460 € pour la strate).",Nord,59
59458,Péronne-En-Mélantois,Damien,CASTELAIN,18/08/1967,58.0,20.48,33.43,500-1999 hab,30020.0,23000.0,7020.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 30020 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59459,Petite-Forêt,Sandrine,GOMBERT,22/04/1970,55.0,17.16,31.37,5000-9999 hab,21250.0,20460.0,790.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21250 €, proche de la moyenne de la strate (20460 € pour la strate).",Nord,59
59461,Petit-Fayt,Claude,ROYAUX,10/04/1946,79.0,34.02,21.65,< 500 hab,22170.0,22370.0,-200.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22170 €, proche de la moyenne de la strate (22370 € pour la strate).",Nord,59
59462,Phalempin,Thierry,LAZARO,27/09/1960,65.0,22.5,27.94,3500-4999 hab,26850.0,21515.0,5335.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26850 €, plus élevé que la moyenne de la strate (21515 € pour la strate).",Nord,59
59463,Pitgam,Brigitte,DECRIEM,18/12/1958,67.0,15.93,32.48,500-1999 hab,22980.0,23000.0,-20.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22980 €, proche de la moyenne de la strate (23000 € pour la strate).",Nord,59
59464,Poix-Du-Nord,Jean-Pierre,MAZINGUE,16/06/1950,75.0,16.54,34.22,2000-3499 hab,18860.0,22735.0,-3875.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18860 €, plus faible que la moyenne de la strate (22735 € pour la strate).",Nord,59
59465,Pommereuil,Pascal,PAQUET,01/10/1962,63.0,11.28,31.08,500-1999 hab,21110.0,23000.0,-1890.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21110 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59466,Pont-À-Marcq,Sylvain,CLEMENT,18/03/1975,50.0,18.08,28.14,2000-3499 hab,25610.0,22735.0,2875.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25610 €, plus élevé que la moyenne de la strate (22735 € pour la strate).",Nord,59
59467,Pont-Sur-Sambre,Michel,DÉTRAIT,21/03/1951,74.0,21.78,30.28,2000-3499 hab,20670.0,22735.0,-2065.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20670 €, plus faible que la moyenne de la strate (22735 € pour la strate).",Nord,59
59468,Potelle,Vincent,DUSSART,25/02/1980,46.0,20.81,34.62,< 500 hab,27370.0,22370.0,5000.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 27370 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Nord,59
59469,Pradelles,Christophe,DEBREU,03/01/1975,51.0,8.5,41.5,< 500 hab,25120.0,22370.0,2750.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25120 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Nord,59
59470,Prémesques,Yvan,HUTCHINSON,13/04/1975,50.0,16.14,33.98,2000-3499 hab,28490.0,22735.0,5755.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 28490 €, plus élevé que la moyenne de la strate (22735 € pour la strate).",Nord,59
59471,Préseau,Sandrine,FRANCOIS-LAGNY,08/08/1970,55.0,21.78,33.59,2000-3499 hab,25410.0,22735.0,2675.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25410 €, plus élevé que la moyenne de la strate (22735 € pour la strate).",Nord,59
59472,Preux-Au-Bois,David,BEAUMONT,31/01/1976,50.0,24.29,28.93,500-1999 hab,21360.0,23000.0,-1640.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21360 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59473,Preux-Au-Sart,Jean-Baptiste,GUIOT,11/12/1977,48.0,18.75,42.71,< 500 hab,29900.0,22370.0,7530.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 29900 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Nord,59
59474,Prisches,Jean-Claude,FOVEZ,13/08/1956,69.0,24.81,36.24,500-1999 hab,21060.0,23000.0,-1940.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21060 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59475,Prouvy,Isabelle,CHOAIN,19/07/1960,65.0,17.91,33.16,2000-3499 hab,21050.0,22735.0,-1685.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21050 €, plus faible que la moyenne de la strate (22735 € pour la strate).",Nord,59
59476,Proville,Guy,COQUELLE,08/06/1959,66.0,24.29,28.93,2000-3499 hab,23390.0,22735.0,655.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23390 €, proche de la moyenne de la strate (22735 € pour la strate).",Nord,59
